timestamp,icao24,callsign,latitude,longitude,altitude,velocity,heading,vertical_rate,on_ground
2026-03-08T23:20:34.636285,75002c,AXM1726,3.8325,101.304,10812.78,234.03,319.9,-4.23,FALSE
2026-03-08T23:22:35.985446,75002c,AXM1726,3.9149,101.235,10568.94,235.15,319.97,-5.53,FALSE
2026-03-08T23:24:37.178718,75002c,AXM1726,3.9149,101.235,10568.94,235.15,319.97,-5.53,FALSE
2026-03-08T23:26:38.494495,75002c,AXM1726,3.9149,101.235,10568.94,235.15,319.97,-5.53,FALSE
2026-03-08T23:34:44.345814,80152d,IGO1038,3.7195,100.6027,8549.64,228.69,305.48,13.66,FALSE
2026-03-08T23:36:45.851744,80152d,IGO1038,3.7195,100.6027,8549.64,228.69,305.48,13.66,FALSE
2026-03-08T23:41:29.365266,4bb0e7,THY057,4.0333,101.5517,10980.42,256.74,329.27,0,FALSE
2026-03-08T23:43:30.911751,4bb0e7,THY057,4.256,101.42,10972.8,256.04,329.31,0,FALSE
2026-03-08T23:43:30.911751,75027c,AXM6416,4.4839,100.3089,4282.44,180.94,345.17,-11.05,FALSE
2026-03-08T23:45:32.256687,4bb0e7,THY057,4.256,101.42,10972.8,256.04,329.31,0,FALSE
2026-03-08T23:45:32.256687,75027c,AXM6416,4.4839,100.3089,4282.44,180.94,345.17,-11.05,FALSE
2026-03-08T23:47:34.107517,4bb0e7,THY057,4.256,101.42,10972.8,256.04,329.31,0,FALSE
2026-03-08T23:47:34.107517,75027c,AXM6416,4.4839,100.3089,4282.44,180.94,345.17,-11.05,FALSE
2026-03-08T23:47:34.107517,800c43,AIC2383,3.7982,101.5149,10370.82,234.26,332.25,-0.33,FALSE
2026-03-08T23:47:34.107517,800bef,AIC2387,3.7185,100.9809,7940.04,208.32,326.58,6.83,FALSE
2026-03-08T23:49:35.417297,800c43,AIC2383,4.0061,101.3963,10363.2,227.87,326.88,0,FALSE
2026-03-08T23:49:35.417297,800bef,AIC2387,3.9224,100.8451,8534.4,216.02,325.97,0.33,FALSE
2026-03-08T23:52:38.421781,750466,AXM6128,3.7385,100.9517,7315.2,218.55,335.97,0,False
2026-03-08T23:52:38.421781,800c43,AIC2383,4.054,101.3652,10363.2,227.87,326.88,0,False
2026-03-08T23:52:38.421781,800bef,AIC2387,4.1633,100.5959,8534.4,224.8,301.14,0,False
2026-03-08T23:55:40.811345,750466,AXM6128,3.9087,100.916,7315.2,220.81,351.96,0,False
2026-03-08T23:55:40.811345,800bef,AIC2387,4.2209,100.5015,8534.4,224.63,301.32,0,False
2026-03-08T23:57:41.986851,750466,AXM6128,3.9087,100.916,7315.2,220.81,351.96,0,False
2026-03-08T23:57:41.986851,800bef,AIC2387,4.2209,100.5015,8534.4,224.63,301.32,0,False
2026-03-09T06:09:54.861902,801552,AIC2380,3.8008,101.3937,10668,245.34,147.68,0,False
2026-03-09T06:11:55.888702,8013ea,AIC2386,4.1725,101.2016,8656.32,242.38,175.98,-5.2,False
2026-03-09T06:13:56.901143,8013ea,AIC2386,4.1725,101.2016,8656.32,242.38,175.98,-5.2,False
2026-03-09T06:15:58.106107,801492,IGO1032,3.781,100.7615,7909.56,232.6,354.42,4.88,False
2026-03-09T06:17:59.241401,801492,IGO1032,4.0874,100.7526,8526.78,242.96,20.97,2.28,False
2026-03-09T10:10:50.562907,75044a,MAS4,3.9915,100.8388,6865.62,219.44,335.78,6.83,False
2026-03-09T10:18:56.045455,75059a,XAX604,3.7319,100.9546,5844.54,211.88,324.19,7.8,False
2026-03-09T10:20:57.422675,75059a,XAX604,3.9873,100.8409,6507.48,227.06,335.93,4.23,False
2026-03-09T17:13:34.274161,7502b3,AXM6131,4.2047,100.562,7711.44,219.7,180.94,5.53,False
2026-03-09T17:13:34.274161,7503c8,Unknown,4.2937,100.432,8839.2,228.89,171.47,0,False
2026-03-09T17:15:35.707504,7503c8,Unknown,4.2937,100.432,8839.2,228.89,171.47,0,False
2026-03-09T17:19:37.848057,75020a,MAS183,3.9303,100.8026,8999.22,224.05,110.85,-5.53,False
2026-03-09T17:21:38.910693,75020a,MAS183,3.8755,100.9483,8602.98,225.13,110.46,-5.53,False
2026-03-09T17:23:39.964240,75020a,MAS183,3.8755,100.9483,8602.98,225.13,110.46,-5.53,False
2026-03-09T17:25:40.977679,75002a,AXM6422,4.0983,101.5651,9151.62,237.49,324.97,0.33,False
2026-03-09T17:25:40.977679,75020a,MAS183,3.8755,100.9483,8602.98,225.13,110.46,-5.53,False
2026-03-09T17:27:42.095450,75002a,AXM6422,4.1889,101.5017,9151.62,236.05,325.03,0,False
2026-03-09T17:29:43.201241,4007ec,,3.8616,100.9415,9144,255.44,304.75,0,False
2026-03-09T17:29:43.201241,75002a,AXM6422,4.1889,101.5017,9151.62,236.05,325.03,0,False
2026-03-09T17:36:17.210624,4007ec,,4.0653,100.6489,9144,255.15,304.65,0,False
2026-03-09T17:42:20.324394,76b86d,TGW425,4.0752,101.5774,9555.48,238.41,154.71,6.18,False
2026-03-09T17:46:22.478143,76d256,TGW487,3.7194,101.0747,6957.06,221.9,147.3,6.18,False
2026-03-09T17:52:25.992613,76b44c,Unknown,4.2511,100.5313,7117.08,208.92,158.17,6.5,False
2026-03-09T17:52:25.992613,80155f,AIC2148,4.0044,101.5693,10370.82,236.4,340.82,-0.33,False
2026-03-09T17:54:27.163245,7504f7,RMY9001,3.8866,100.8854,7315.2,217.4,335.98,-0.33,False
2026-03-09T17:54:27.163245,76b44c,SIA137,4.1633,100.5661,7437.12,215.23,158.4,6.83,False
2026-03-09T17:54:27.163245,80155f,AIC2148,4.2389,101.4755,10363.2,238.22,329.5,-0.33,False
2026-03-09T17:56:28.327494,461f4a,FIN131,3.8481,100.9941,12496.8,247.99,151.1,0,False
2026-03-09T17:56:28.327494,7504f7,RMY9001,3.9763,100.8456,7315.2,216.25,336,0,False
2026-03-09T17:56:28.327494,76b44c,SIA137,4.1633,100.5661,7437.12,215.23,158.4,6.83,False
2026-03-09T17:56:28.327494,80155f,AIC2148,4.3204,101.4281,10363.2,237.78,329.44,-0.33,False
2026-03-09T17:58:29.316940,7504f7,RMY9001,3.9763,100.8456,7315.2,216.25,336,0,False
2026-03-09T17:58:29.316940,76b44c,SIA137,3.7058,100.9874,9662.16,234.44,120.17,7.8,False
2026-03-09T17:58:29.316940,80155f,AIC2148,4.3204,101.4281,10363.2,237.78,329.44,-0.33,False
2026-03-09T18:00:30.421109,76cdc1,SIA321,4.41,100.3924,11277.6,245.84,146.61,0,False
2026-03-09T18:00:30.421109,7504f7,RMY9001,3.9763,100.8456,7315.2,216.25,336,0,False
2026-03-09T18:02:31.597684,76cdc1,SIA321,4.1937,100.5398,11277.6,245,145.61,0,False
2026-03-09T18:04:32.799012,76cdc1,SIA321,3.9838,100.6825,11277.6,246.14,145.65,0,False
2026-03-09T18:06:34.095917,750205,Unknown,4.112,100.7145,7620,227.59,123.01,0,False
2026-03-09T18:06:34.095917,76cdc1,SIA321,3.7502,100.8411,11277.6,249.14,145.69,0,False
2026-03-09T18:08:35.164370,750205,Unknown,4.1056,100.7245,7620,225.98,121.88,-0.65,False
2026-03-09T18:10:36.178823,750205,Unknown,4.1056,100.7245,7620,225.98,121.88,-0.65,False
2026-03-09T18:10:36.178823,750470,AXM820,3.7635,101.4634,8564.88,225.01,10.54,5.2,False
2026-03-09T18:12:37.476180,750470,AXM820,4.1549,101.5086,9723.12,225.01,10.54,5.2,False
2026-03-09T18:14:38.553644,75002c,AXM6417,3.7783,100.9651,9974.58,226.45,129.84,5.53,False
2026-03-09T18:14:38.553644,750470,AXM820,4.1549,101.5086,9723.12,225.01,10.54,5.2,False
